fecha,pais,pais_code,sector,sector_code,exportaciones,importaciones,balance,moneda_original,exportaciones_orig,importaciones_orig
2022-03,Reino Unido,GB,Materiales crudos,2,449166666.66666675,1347500000.0,-898333333.3333333,GBP,449166666.66666675,1347500000.0
2022-04,Reino Unido,GB,Materiales crudos,2,449166666.66666675,1347500000.0,-898333333.3333333,GBP,449166666.66666675,1347500000.0
2022-05,Reino Unido,GB,Materiales crudos,2,408333333.3333334,1225000000.0,-816666666.6666666,GBP,408333333.3333334,1225000000.0
2022-06,Reino Unido,GB,Materiales crudos,2,408333333.3333334,1225000000.0,-816666666.6666666,GBP,408333333.3333334,1225000000.0
2022-07,Reino Unido,GB,Materiales crudos,2,408333333.3333334,1225000000.0,-816666666.6666666,GBP,408333333.3333334,1225000000.0
2022-08,Reino Unido,GB,Materiales crudos,2,408333333.3333334,1225000000.0,-816666666.6666666,GBP,408333333.3333334,1225000000.0
2022-09,Reino Unido,GB,Materiales crudos,2,449166666.66666675,1347500000.0,-898333333.3333333,GBP,449166666.66666675,1347500000.0
2022-10,Reino Unido,GB,Materiales crudos,2,449166666.66666675,1347500000.0,-898333333.3333333,GBP,449166666.66666675,1347500000.0
2022-11,Reino Unido,GB,Materiales crudos,2,449166666.66666675,1347500000.0,-898333333.3333333,GBP,449166666.66666675,1347500000.0
2022-12,Reino Unido,GB,Materiales crudos,2,408333333.3333334,1225000000.0,-816666666.6666666,GBP,408333333.3333334,1225000000.0
2023-01,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-02,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-03,Reino Unido,GB,Materiales crudos,2,458333333.3333334,1375000000.0,-916666666.6666666,GBP,458333333.3333334,1375000000.0
2023-04,Reino Unido,GB,Materiales crudos,2,458333333.3333334,1375000000.0,-916666666.6666666,GBP,458333333.3333334,1375000000.0
2023-05,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-06,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-07,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-08,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2023-09,Reino Unido,GB,Materiales crudos,2,458333333.3333334,1375000000.0,-916666666.6666666,GBP,458333333.3333334,1375000000.0
2023-10,Reino Unido,GB,Materiales crudos,2,458333333.3333334,1375000000.0,-916666666.6666666,GBP,458333333.3333334,1375000000.0
2023-11,Reino Unido,GB,Materiales crudos,2,458333333.3333334,1375000000.0,-916666666.6666666,GBP,458333333.3333334,1375000000.0
2023-12,Reino Unido,GB,Materiales crudos,2,416666666.6666667,1250000000.0,-833333333.3333333,GBP,416666666.6666667,1250000000.0
2024-01,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-02,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-03,Reino Unido,GB,Materiales crudos,2,467500000.00000006,1402500000.0,-935000000.0,GBP,467500000.00000006,1402500000.0
2024-04,Reino Unido,GB,Materiales crudos,2,467500000.00000006,1402500000.0,-935000000.0,GBP,467500000.00000006,1402500000.0
2024-05,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-06,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-07,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-08,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2024-09,Reino Unido,GB,Materiales crudos,2,467500000.00000006,1402500000.0,-935000000.0,GBP,467500000.00000006,1402500000.0
2024-10,Reino Unido,GB,Materiales crudos,2,467500000.00000006,1402500000.0,-935000000.0,GBP,467500000.00000006,1402500000.0
2024-11,Reino Unido,GB,Materiales crudos,2,467500000.00000006,1402500000.0,-935000000.0,GBP,467500000.00000006,1402500000.0
2024-12,Reino Unido,GB,Materiales crudos,2,425000000.0,1275000000.0,-850000000.0,GBP,425000000.0,1275000000.0
2025-01,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-02,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-03,Reino Unido,GB,Materiales crudos,2,476666666.66666675,1430000000.0,-953333333.3333333,GBP,476666666.66666675,1430000000.0
2025-04,Reino Unido,GB,Materiales crudos,2,476666666.66666675,1430000000.0,-953333333.3333333,GBP,476666666.66666675,1430000000.0
2025-05,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-06,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-07,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-08,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2025-09,Reino Unido,GB,Materiales crudos,2,476666666.66666675,1430000000.0,-953333333.3333333,GBP,476666666.66666675,1430000000.0
2025-10,Reino Unido,GB,Materiales crudos,2,476666666.66666675,1430000000.0,-953333333.3333333,GBP,476666666.66666675,1430000000.0
2025-11,Reino Unido,GB,Materiales crudos,2,476666666.66666675,1430000000.0,-953333333.3333333,GBP,476666666.66666675,1430000000.0
2025-12,Reino Unido,GB,Materiales crudos,2,433333333.3333334,1300000000.0,-866666666.6666666,GBP,433333333.3333334,1300000000.0
2026-01,Reino Unido,GB,Materiales crudos,2,441666666.6666667,1325000000.0,-883333333.3333333,GBP,441666666.6666667,1325000000.0
2026-02,Reino Unido,GB,Materiales crudos,2,441666666.6666667,1325000000.0,-883333333.3333333,GBP,441666666.6666667,1325000000.0
2013-01,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-02,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-03,Reino Unido,GB,Combustibles minerales,3,3300000000.0000005,5866666666.666668,-2566666666.6666675,GBP,3300000000.0000005,5866666666.666668
2013-04,Reino Unido,GB,Combustibles minerales,3,3300000000.0000005,5866666666.666668,-2566666666.6666675,GBP,3300000000.0000005,5866666666.666668
2013-05,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-06,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-07,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-08,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2013-09,Reino Unido,GB,Combustibles minerales,3,3300000000.0000005,5866666666.666668,-2566666666.6666675,GBP,3300000000.0000005,5866666666.666668
2013-10,Reino Unido,GB,Combustibles minerales,3,3300000000.0000005,5866666666.666668,-2566666666.6666675,GBP,3300000000.0000005,5866666666.666668
2013-11,Reino Unido,GB,Combustibles minerales,3,3300000000.0000005,5866666666.666668,-2566666666.6666675,GBP,3300000000.0000005,5866666666.666668
2013-12,Reino Unido,GB,Combustibles minerales,3,3000000000.0,5333333333.333334,-2333333333.333334,GBP,3000000000.0,5333333333.333334
2014-01,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-02,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-03,Reino Unido,GB,Combustibles minerales,3,3382500000.0000005,6013333333.333334,-2630833333.3333335,GBP,3382500000.0000005,6013333333.333334
2014-04,Reino Unido,GB,Combustibles minerales,3,3382500000.0000005,6013333333.333334,-2630833333.3333335,GBP,3382500000.0000005,6013333333.333334
2014-05,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-06,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-07,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-08,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2014-09,Reino Unido,GB,Combustibles minerales,3,3382500000.0000005,6013333333.333334,-2630833333.3333335,GBP,3382500000.0000005,6013333333.333334
2014-10,Reino Unido,GB,Combustibles minerales,3,3382500000.0000005,6013333333.333334,-2630833333.3333335,GBP,3382500000.0000005,6013333333.333334
2014-11,Reino Unido,GB,Combustibles minerales,3,3382500000.0000005,6013333333.333334,-2630833333.3333335,GBP,3382500000.0000005,6013333333.333334
2014-12,Reino Unido,GB,Combustibles minerales,3,3075000000.0,5466666666.666667,-2391666666.666667,GBP,3075000000.0,5466666666.666667
2015-01,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-02,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-03,Reino Unido,GB,Combustibles minerales,3,3465000000.0000005,6160000000.000001,-2695000000.0000005,GBP,3465000000.0000005,6160000000.000001
2015-04,Reino Unido,GB,Combustibles minerales,3,3465000000.0000005,6160000000.000001,-2695000000.0000005,GBP,3465000000.0000005,6160000000.000001
2015-05,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-06,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-07,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-08,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2015-09,Reino Unido,GB,Combustibles minerales,3,3465000000.0000005,6160000000.000001,-2695000000.0000005,GBP,3465000000.0000005,6160000000.000001
2015-10,Reino Unido,GB,Combustibles minerales,3,3465000000.0000005,6160000000.000001,-2695000000.0000005,GBP,3465000000.0000005,6160000000.000001
2015-11,Reino Unido,GB,Combustibles minerales,3,3465000000.0000005,6160000000.000001,-2695000000.0000005,GBP,3465000000.0000005,6160000000.000001
2015-12,Reino Unido,GB,Combustibles minerales,3,3150000000.0,5600000000.0,-2450000000.0,GBP,3150000000.0,5600000000.0
2016-01,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-02,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-03,Reino Unido,GB,Combustibles minerales,3,3547500000.0000005,6306666666.666668,-2759166666.6666675,GBP,3547500000.0000005,6306666666.666668
2016-04,Reino Unido,GB,Combustibles minerales,3,3547500000.0000005,6306666666.666668,-2759166666.6666675,GBP,3547500000.0000005,6306666666.666668
2016-05,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-06,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-07,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-08,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2016-09,Reino Unido,GB,Combustibles minerales,3,3547500000.0000005,6306666666.666668,-2759166666.6666675,GBP,3547500000.0000005,6306666666.666668
2016-10,Reino Unido,GB,Combustibles minerales,3,3547500000.0000005,6306666666.666668,-2759166666.6666675,GBP,3547500000.0000005,6306666666.666668
2016-11,Reino Unido,GB,Combustibles minerales,3,3547500000.0000005,6306666666.666668,-2759166666.6666675,GBP,3547500000.0000005,6306666666.666668
2016-12,Reino Unido,GB,Combustibles minerales,3,3225000000.0,5733333333.333334,-2508333333.333334,GBP,3225000000.0,5733333333.333334
2017-01,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-02,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-03,Reino Unido,GB,Combustibles minerales,3,3630000000.0000005,6453333333.333334,-2823333333.3333335,GBP,3630000000.0000005,6453333333.333334
2017-04,Reino Unido,GB,Combustibles minerales,3,3630000000.0000005,6453333333.333334,-2823333333.3333335,GBP,3630000000.0000005,6453333333.333334
2017-05,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-06,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-07,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-08,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2017-09,Reino Unido,GB,Combustibles minerales,3,3630000000.0000005,6453333333.333334,-2823333333.3333335,GBP,3630000000.0000005,6453333333.333334
2017-10,Reino Unido,GB,Combustibles minerales,3,3630000000.0000005,6453333333.333334,-2823333333.3333335,GBP,3630000000.0000005,6453333333.333334
2017-11,Reino Unido,GB,Combustibles minerales,3,3630000000.0000005,6453333333.333334,-2823333333.3333335,GBP,3630000000.0000005,6453333333.333334
2017-12,Reino Unido,GB,Combustibles minerales,3,3300000000.0,5866666666.666667,-2566666666.666667,GBP,3300000000.0,5866666666.666667
2018-01,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-02,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-03,Reino Unido,GB,Combustibles minerales,3,3712500000.0000005,6600000000.000001,-2887500000.0000005,GBP,3712500000.0000005,6600000000.000001
2018-04,Reino Unido,GB,Combustibles minerales,3,3712500000.0000005,6600000000.000001,-2887500000.0000005,GBP,3712500000.0000005,6600000000.000001
2018-05,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-06,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-07,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-08,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2018-09,Reino Unido,GB,Combustibles minerales,3,3712500000.0000005,6600000000.000001,-2887500000.0000005,GBP,3712500000.0000005,6600000000.000001
2018-10,Reino Unido,GB,Combustibles minerales,3,3712500000.0000005,6600000000.000001,-2887500000.0000005,GBP,3712500000.0000005,6600000000.000001
2018-11,Reino Unido,GB,Combustibles minerales,3,3712500000.0000005,6600000000.000001,-2887500000.0000005,GBP,3712500000.0000005,6600000000.000001
2018-12,Reino Unido,GB,Combustibles minerales,3,3375000000.0,6000000000.0,-2625000000.0,GBP,3375000000.0,6000000000.0
2019-01,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-02,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-03,Reino Unido,GB,Combustibles minerales,3,3795000000.0000005,6746666666.666668,-2951666666.6666675,GBP,3795000000.0000005,6746666666.666668
2019-04,Reino Unido,GB,Combustibles minerales,3,3795000000.0000005,6746666666.666668,-2951666666.6666675,GBP,3795000000.0000005,6746666666.666668
2019-05,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-06,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-07,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-08,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2019-09,Reino Unido,GB,Combustibles minerales,3,3795000000.0000005,6746666666.666668,-2951666666.6666675,GBP,3795000000.0000005,6746666666.666668
2019-10,Reino Unido,GB,Combustibles minerales,3,3795000000.0000005,6746666666.666668,-2951666666.6666675,GBP,3795000000.0000005,6746666666.666668
2019-11,Reino Unido,GB,Combustibles minerales,3,3795000000.0000005,6746666666.666668,-2951666666.6666675,GBP,3795000000.0000005,6746666666.666668
2019-12,Reino Unido,GB,Combustibles minerales,3,3450000000.0,6133333333.333334,-2683333333.333334,GBP,3450000000.0,6133333333.333334
2020-01,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-02,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-03,Reino Unido,GB,Combustibles minerales,3,3877500000.0000005,6893333333.333334,-3015833333.3333335,GBP,3877500000.0000005,6893333333.333334
2020-04,Reino Unido,GB,Combustibles minerales,3,3877500000.0000005,6893333333.333334,-3015833333.3333335,GBP,3877500000.0000005,6893333333.333334
2020-05,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-06,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-07,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-08,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2020-09,Reino Unido,GB,Combustibles minerales,3,3877500000.0000005,6893333333.333334,-3015833333.3333335,GBP,3877500000.0000005,6893333333.333334
2020-10,Reino Unido,GB,Combustibles minerales,3,3877500000.0000005,6893333333.333334,-3015833333.3333335,GBP,3877500000.0000005,6893333333.333334
2020-11,Reino Unido,GB,Combustibles minerales,3,3877500000.0000005,6893333333.333334,-3015833333.3333335,GBP,3877500000.0000005,6893333333.333334
2020-12,Reino Unido,GB,Combustibles minerales,3,3525000000.0,6266666666.666667,-2741666666.666667,GBP,3525000000.0,6266666666.666667
2021-01,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-02,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-03,Reino Unido,GB,Combustibles minerales,3,3960000000.0000005,7040000000.000001,-3080000000.0000005,GBP,3960000000.0000005,7040000000.000001
2021-04,Reino Unido,GB,Combustibles minerales,3,3960000000.0000005,7040000000.000001,-3080000000.0000005,GBP,3960000000.0000005,7040000000.000001
2021-05,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-06,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-07,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-08,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2021-09,Reino Unido,GB,Combustibles minerales,3,3960000000.0000005,7040000000.000001,-3080000000.0000005,GBP,3960000000.0000005,7040000000.000001
2021-10,Reino Unido,GB,Combustibles minerales,3,3960000000.0000005,7040000000.000001,-3080000000.0000005,GBP,3960000000.0000005,7040000000.000001
2021-11,Reino Unido,GB,Combustibles minerales,3,3960000000.0000005,7040000000.000001,-3080000000.0000005,GBP,3960000000.0000005,7040000000.000001
2021-12,Reino Unido,GB,Combustibles minerales,3,3600000000.0,6400000000.0,-2800000000.0,GBP,3600000000.0,6400000000.0
2022-01,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-02,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-03,Reino Unido,GB,Combustibles minerales,3,4042500000.0000005,7186666666.666668,-3144166666.6666675,GBP,4042500000.0000005,7186666666.666668
2022-04,Reino Unido,GB,Combustibles minerales,3,4042500000.0000005,7186666666.666668,-3144166666.6666675,GBP,4042500000.0000005,7186666666.666668
2022-05,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-06,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-07,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-08,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2022-09,Reino Unido,GB,Combustibles minerales,3,4042500000.0000005,7186666666.666668,-3144166666.6666675,GBP,4042500000.0000005,7186666666.666668
2022-10,Reino Unido,GB,Combustibles minerales,3,4042500000.0000005,7186666666.666668,-3144166666.6666675,GBP,4042500000.0000005,7186666666.666668
2022-11,Reino Unido,GB,Combustibles minerales,3,4042500000.0000005,7186666666.666668,-3144166666.6666675,GBP,4042500000.0000005,7186666666.666668
2022-12,Reino Unido,GB,Combustibles minerales,3,3675000000.0,6533333333.333334,-2858333333.333334,GBP,3675000000.0,6533333333.333334
2023-01,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-02,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-03,Reino Unido,GB,Combustibles minerales,3,4125000000.0000005,7333333333.333334,-3208333333.3333335,GBP,4125000000.0000005,7333333333.333334
2023-04,Reino Unido,GB,Combustibles minerales,3,4125000000.0000005,7333333333.333334,-3208333333.3333335,GBP,4125000000.0000005,7333333333.333334
2023-05,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-06,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-07,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-08,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2023-09,Reino Unido,GB,Combustibles minerales,3,4125000000.0000005,7333333333.333334,-3208333333.3333335,GBP,4125000000.0000005,7333333333.333334
2023-10,Reino Unido,GB,Combustibles minerales,3,4125000000.0000005,7333333333.333334,-3208333333.3333335,GBP,4125000000.0000005,7333333333.333334
2023-11,Reino Unido,GB,Combustibles minerales,3,4125000000.0000005,7333333333.333334,-3208333333.3333335,GBP,4125000000.0000005,7333333333.333334
2023-12,Reino Unido,GB,Combustibles minerales,3,3750000000.0,6666666666.666667,-2916666666.666667,GBP,3750000000.0,6666666666.666667
2024-01,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-02,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-03,Reino Unido,GB,Combustibles minerales,3,4207500000.0000005,7480000000.000001,-3272500000.0000005,GBP,4207500000.0000005,7480000000.000001
2024-04,Reino Unido,GB,Combustibles minerales,3,4207500000.0000005,7480000000.000001,-3272500000.0000005,GBP,4207500000.0000005,7480000000.000001
2024-05,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-06,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-07,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-08,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2024-09,Reino Unido,GB,Combustibles minerales,3,4207500000.0000005,7480000000.000001,-3272500000.0000005,GBP,4207500000.0000005,7480000000.000001
2024-10,Reino Unido,GB,Combustibles minerales,3,4207500000.0000005,7480000000.000001,-3272500000.0000005,GBP,4207500000.0000005,7480000000.000001
2024-11,Reino Unido,GB,Combustibles minerales,3,4207500000.0000005,7480000000.000001,-3272500000.0000005,GBP,4207500000.0000005,7480000000.000001
2024-12,Reino Unido,GB,Combustibles minerales,3,3825000000.0,6800000000.0,-2975000000.0,GBP,3825000000.0,6800000000.0
2025-01,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
2025-02,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
2025-03,Reino Unido,GB,Combustibles minerales,3,4290000000.0000005,7626666666.666668,-3336666666.6666675,GBP,4290000000.0000005,7626666666.666668
2025-04,Reino Unido,GB,Combustibles minerales,3,4290000000.0000005,7626666666.666668,-3336666666.6666675,GBP,4290000000.0000005,7626666666.666668
2025-05,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
2025-06,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
2025-07,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
2025-08,Reino Unido,GB,Combustibles minerales,3,3900000000.0,6933333333.333334,-3033333333.333334,GBP,3900000000.0,6933333333.333334
